index,address,token0_address,token0_name,token0_symbol,token0_decimals,reserve0,token1_address,token1_name,token1_symbol,token1_decimals,reserve1
193,0xdD9Ea71d30f7601cd998B0C8Dd59514daCE8a1bc,0x4a220E6096B25EADb88358cb44068A3248254675,Quant,QNT,18,8364290318282128,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18.0,132590019642768533721992
194,0x44f3f848728DCC113a5725134cBF8C110CA7DB84,0x8a317eB881d98b0B3576c74b1976BdE06a8EE4eE,Shibank | t.me/Shibanktoken,Shibank,9,225404051125672593937609,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,8305326751804474
195,0x933a0E0a6707f7983074B2f149B9de5bC71d6526,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18,1,0xE74dC43867E0cbEB208F1a012fc60DcBbF0E3044,deFIRE,CWAP,18.0,58860343043443816
196,0x3d23fdd9E7FC4fc935cfbBCc9Ca267887A1Dfe9D,0x9F8eef61b1Ad834B44C089DBF33eb854746a6bf9,SpaceDawgs,DAWGS,9,57018695608999059,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,9362001880367513
197,0x3857c7E72cEFFafBeaa7952b6a2B3C753953cC17,0x404b4137968D471e138b68A0B7025E19E6E13852,Gorillion,GT,18,7421294101302717684,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,1
198,0x82247174b7d9D6569d8BB912fa3390ef8CB242aB,0x404b4137968D471e138b68A0B7025E19E6E13852,Gorillion,GT,18,4971840463548698241,0x9813037ee2218799597d83D4a5B6F3b6778218d9,BONE SHIBASWAP,BONE,18.0,1
199,0x0B41B861aa16aD1752cF30f04060741ef247B44F,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18,740528188932751707918488,0xDC349913d53b446485E98b76800b6254f43Df695,Bezoge Earth,BEZOGE,9.0,6610613171505228132
200,0x67A5fb11F3Eed29798A03dC5B81adC14E2Ee26B6,0xBa630d3BA20502BA07975B15c719BEECc8e4EBB0,Ethereum Pro,EPRO,9,8596,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,117
201,0x8Db84Ae048562dfB022113Ce1AC0C8Da499D79d8,0x9813037ee2218799597d83D4a5B6F3b6778218d9,BONE SHIBASWAP,BONE,18,25823836236199262052,0xA2b4C0Af19cC16a6CfAcCe81F192B024d625817D,Kishu Inu,KISHU,9.0,44353111172574726216
202,0x5099E9b1CeA12702208a4ccAeA0f86Fe702D10e7,0x82b89e0F9C0695639EB88659D0c306dBC242AF96,BoomBaby.io,BoomB,9,79191961205304508547,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,8436942649118756
203,0x5f5ad07485e06D89428DCb4B0bc3c49E9c91d8a6,0x1997830B5beB723f5089bb8fc38766d419a0444d,New Guinea Singing Dog Inu,NEWINU,9,10689147693672024467734,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,3404194721671794
204,0xF5281eb4D9CAd182D99Eb1Ea647c4D97F790E42C,0x9358e3a79D428c7708da22a5bd085159F6818D12,Tenshi,TENSHI,9,90121079797572631,0x9813037ee2218799597d83D4a5B6F3b6778218d9,BONE SHIBASWAP,BONE,18.0,3551744767770740969
205,0xe6d13ADC537A7a680b7E128B479879FDD878DEac,0x64B986211c0CC675143F895C437b79c3cadf364A,GRAPEFRUIT,GRPFT,8,1888927374247749450,0x9813037ee2218799597d83D4a5B6F3b6778218d9,BONE SHIBASWAP,BONE,18.0,32720273492849338959
206,0xc3F1B908100F73a52235f139CDB8E9dB8133D901,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18,103062438331805153116947927,0xE41d2489571d322189246DaFA5ebDe1F4699F498,0x Protocol Token,ZRX,18.0,4985567266732774775700
207,0x3A214bC857fB2E8bfA5397E10BEBD47cB01732D7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18,13592822689704494,0xE66b3AA360bB78468c00Bebe163630269DB3324F,Merchant Token,MTO,18.0,496695827974819444941
208,0xc2E048d96B75ca3449c495b73B0cF6Df53D3d01f,0xA0343eD4F61E131D8b9738d810F0AAaFA346d305,Gold of Skulls,GSK,18,174857136568289182881067,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,33645923624320139401
209,0x0632DB6313E511288979e6072033ab7A9A955baA,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18,1,0xC382e04099A435439725BB40647e2B32dC136806,Cogecoin,COGE,18.0,664456291794253185048383
210,0xB7f849C01fDF8E9c2E6a5c92Af36328C637e1773,0x2370f9d504c7a6E775bf6E14B3F12846b594cD53,JPY Coin,JPYC,18,1005694421437218208,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,1
211,0xd52428b852555E5F269b16e1F0c7A573aD78Cf94,0x2370f9d504c7a6E775bf6E14B3F12846b594cD53,JPY Coin,JPYC,18,1260246964685473303,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,USDC,6.0,9914
212,0x074D616F95b40AFF71d8E26522131e7d34A7b838,0xbb1EE07d6c7BAeB702949904080eb61f5D5e7732,Dogey-Inu,DINU,18,2105013354874765534988158,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,99422338
213,0xc9cfaA8E62d25e589453a152bBad347e759cA923,0x761D38e5ddf6ccf6Cf7c55759d5210750B5D60F3,Dogelon,ELON,18,279064958507346960001756464,0xA2b4C0Af19cC16a6CfAcCe81F192B024d625817D,Kishu Inu,KISHU,9.0,210695907826903458625
214,0xd02a63f866acF8e7160C049FD0304ec952fB73E5,0x469a8ea7683C27d31CD9b0de769151d8A8B66C5A,SpacePenguin,PNGN,9,251480367849753125850,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,316228560032383
215,0x5A63A85a49f568bB0EAf9B189952A41d1bE04206,0x15874d65e649880c2614e7a480cb7c9A55787FF6,EthereumMax,eMax,18,6518162975822331714814189527,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18.0,2131313842581467496844019
216,0x58E96cEd95E5fE9f8636f0D073673B0373ad68a8,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18,4110424483235929047088652,0xc00e94Cb662C3520282E6f5717214004A7f26888,Compound,COMP,18.0,901400846089860419
217,0x1E433C9f7B5461F5B82686B5bc0BEd44ac887368,0x0AbdAce70D3790235af448C88547603b945604ea,district0x Network Token,DNT,18,1021,0x4575f41308EC1483f3d399aa9a2826d74Da13Deb,Orchid,OXT,18.0,980
218,0x9e5F2C9f71cF0CC5d4f910aAA972ABE2389116e8,0x0D8775F648430679A709E98d2b0Cb6250d2887EF,Basic Attention Token,BAT,18,14884035808600041,0xdd974D5C2e2928deA5F71b9825b8b646686BD200,Kyber Network Crystal,KNC,18.0,5839982371797157
219,0x6a0AFA41845da2916Cc3CC1198a919BB52195711,0xa57D319B3Cf3aD0E4d19770f71E63CF847263A0b,xLeash Staked Leash,xLEASH,18,25860963336220022,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,3856026312828895
220,0xBfd47F6bfb683b9aEb91137d9F382143dD876A84,0x7333Cbf5B0b843B4129e234f791b0058347F671a,Digies Coin,DIGS,9,122855519926422,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,18504709728515
221,0x2F4BE073878442AcC3111474fCa9BD85ca16A598,0x0F5D2fB29fb7d3CFeE444a200298f468908cC942,Decentraland MANA,MANA,18,5034405,0x37E1160184F7dD29f00b78C050Bf13224780b0B0,Yuan Chain New,YCC,8.0,1
222,0x9ba21037B525f5BFa31153a04AcA61aAB2f2A32d,0x471d113059324321749E097705197a2B44A070FC,Kanga Exchange Token,KNG,18,267080920275,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,140
223,0xd46c7fD97195e32788b900a321Ef6C18242c492d,0xb2E20502c7593674509b8384ED9240a03869Faf3,Shiba Ramen,SHIBRAMEN🍜,9,55211225969249906547,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,4311294034845
224,0xe23F439D9b4dfe584986D6534d25B6D1B3578549,0x76851A93977bEA9264C32255b6457882035C7501,Fat Doge,FOGE,9,742250045373761635,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,250989046661799
225,0x5eF5C7fDf90a4fd1D7cD804954EE84374E0D7e45,0xBB0E17EF65F82Ab018d8EDd776e8DD940327B28b,Axie Infinity Shard,AXS,18,237220675024451,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,2751179177365
226,0x4eFa1E94306BB4C3c8ff5F647cD56a07094AB1AC,0x88cb253d4C8caB8CDF7948A9251Db85a13669E23,Yieldly,YLDY,18,795543075753394217,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18.0,1681163794331808000981
227,0x84FdEb81eDeef57E564A6e836f73B8bbB98Bd577,0x3845badAde8e6dFF049820680d1F14bD3903a5d0,SAND,SAND,18,97942591962568923876,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,41056208494536646
228,0xfE82528E2E0a071b5e1f1FE65871Bc9062411D18,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,USDC,6,317689119,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,USDT,6.0,317597786
229,0xaeaE2DE6a1dC089BD41Fc9E3Ca993fD8c9b676FC,0x18aAA7115705e8be94bfFEBDE57Af9BFc265B998,Audius,AUDIO,18,14735203537108381159,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18.0,450063831544122499476048
230,0xB907951d3a7B92D325f1f7A60Dcd72880800414b,0x389999216860AB8E0175387A0c90E5c52522C945,FEGtoken,FEG,9,11852116207629658361,0xA2b4C0Af19cC16a6CfAcCe81F192B024d625817D,Kishu Inu,KISHU,9.0,12426437428905730787
231,0xA4a9E9B9a6216C8b096bcC2A01114DD7F220DF5e,0x64B986211c0CC675143F895C437b79c3cadf364A,GRAPEFRUIT,GRPFT,8,4294033662936559736,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18.0,7082405430034830192529117
232,0xd6C2542362F4C63dCD6fbfca6849690308258b3c,0x8B3192f5eEBD8579568A2Ed41E6FEB402f93f73F,Saitama Inu,SAITAMA,9,95140384156487551371412,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18.0,177954553885568647889712289
233,0xCAd1e01A59bD76023E3E0D85EF2E76E095605180,0x389999216860AB8E0175387A0c90E5c52522C945,FEGtoken,FEG,9,14681290580061395732,0x64B986211c0CC675143F895C437b79c3cadf364A,GRAPEFRUIT,GRPFT,8.0,370614304653498269
234,0xf1c48D792185639dfD127c9Ff9A080A45deE74cD,0x87BEFC1d367190F2B9cbe9B689e0e5cA658E3b71,GLOBALTRUSTFUND TOKEN,GTF,8,169999227,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,6193128007
235,0x31B1Fe9DBaF9351BE2E78B72997017E413579B79,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18,200000000000000,0xC1Fa06e8596c3FA98cCd2113C38B6b60b6eFa00d,Erotica,EROTICA,18.0,100000000000000000000000
236,0xA693717664fb9304879F4d3047dD3929F5126a36,0x0D8775F648430679A709E98d2b0Cb6250d2887EF,Basic Attention Token,BAT,18,405127472935,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,8923626665
237,0xFa0AcA1827A09b0B2dDD8ceA3233A7ddC433De59,0x59d71082d8a5B18ebc6b653Ae422ac4383CD2597,Ethereum Chain Token,ECT,9,108673366223428370,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,7369171171642
238,0x92dCe6348149B1d5CBdB18e8cC05C4F1b48eFC28,0x27C70Cd1946795B66be9d954418546998b546634,DOGE KILLER,LEASH,18,5958185464921431,0x64B986211c0CC675143F895C437b79c3cadf364A,GRAPEFRUIT,GRPFT,8.0,109715426911381825
239,0xFe22A7198E051A0202AbfA89bF30255c6B3c0030,0x87BEFC1d367190F2B9cbe9B689e0e5cA658E3b71,GLOBALTRUSTFUND TOKEN,GTF,8,16596975957997609,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18.0,102324005032254559013503525
240,0x7DB391a06bF8fE1e9e4934f92B148C86D1C2D56f,0x72E5390EDb7727E3d4e3436451DADafF675dBCC0,Hanu Yokia,HANU,12,66504023199747395,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,1
241,0x6c87BFa6a4BBd339B18859608567e48d31C9ee44,0x9813037ee2218799597d83D4a5B6F3b6778218d9,BONE SHIBASWAP,BONE,18,3442792877317061535,0xA0CF46eb152656C7090e769916eb44a138aaa406,Spheroid,SPH,18.0,438550946737503330198
242,0xC3d7b4B83Ad9a24C92AE9f8be3cA326608011169,0x3597bfD533a99c9aa083587B074434E61Eb0A258,DENT,DENT,8,9158824772406,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18.0,6125045026063559083078416
243,0x17F780b6B93F26D2760D17b3fA6207dBA49F8C6c,0x067085aA0FF4e97A3C61BF06DE618E0aAe11DBc2,YPro Token,YPRO,18,49651793296545462861499,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,164077856545493465
244,0x7875EB834C3bC1A5821eab3E3EDA703681B638E9,0x7D29A64504629172a429e64183D6673b9dAcbFCe,VectorspaceAI,VXV,18,346385655916863103451,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18.0,15591597355510035018565365
245,0xCfe70e017950F9CC844ACeBb7351ceeF18325A23,0x714599f7604144a3fE1737c440a70fc0fD6503ea,Raku Coin,RAKUC,18,81416945974721187210313936,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,USDT,6.0,150246
246,0xc0c3FDB6a33d1BA6b6A70D2B0e91Add10Be78c7A,0x8762db106B2c2A0bccB3A80d1Ed41273552616E8,Reserve Rights,RSR,18,51735454856430564148,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,1
247,0x9B66af1820907c8E87D70DDDc31d03c5E8cCF80B,0x892A6f9dF0147e5f079b0993F486F9acA3c87881,unification.com/xfund,xFUND,9,644975874,0x9813037ee2218799597d83D4a5B6F3b6778218d9,BONE SHIBASWAP,BONE,18.0,641425829206158489838
248,0x3c172dF30C8e3535662f1edCa20f8aE315Fe45Ad,0x9813037ee2218799597d83D4a5B6F3b6778218d9,BONE SHIBASWAP,BONE,18,18798139681077045991,0xFf64Cb7Ba5717a10DAbC4Be3A41acd2C2F95eE22,ShibaSwap LP Token,SSLP,18.0,1586364800486782602231
249,0xF6BBb48913ff1F46E706E5B01d81C2Af27d167Db,0x514cdb9cd8A2fb2BdCf7A3b8DDd098CaF466E548,Red Panda,REDPANDA,9,47532814922357806906,0xA2b4C0Af19cC16a6CfAcCe81F192B024d625817D,Kishu Inu,KISHU,9.0,395226477893505131
250,0x8b280C930230276B7b10005dd5B10431930D2b67,0x106552C11272420aAd5d7e94f8AcAb9095A6c952,Keanu Inu,KEANU,9,80557141172161975,0x106d3C66d22D2DD0446df23D7F5960752994d600,Labra,LABRA,9.0,2434101380924899
251,0x8D67183eeE6b2446122Ff57b1C18558c79250a36,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18,1,0xDa6F3E151596cdC0c504e14932496ab8B2050895,Flower,FLOWER,18.0,44721359549996
252,0x31D8F4d3D1FB1B84a07777f4BCA4405AaBe02c91,0x761D38e5ddf6ccf6Cf7c55759d5210750B5D60F3,Dogelon,ELON,18,1033698415128692558524506741,0x7D29A64504629172a429e64183D6673b9dAcbFCe,VectorspaceAI,VXV,18.0,611403898666497817865
253,0xa81335beBC5CCce1c9567d27d85e2fCAC96dE41E,0x8B3192f5eEBD8579568A2Ed41E6FEB402f93f73F,Saitama Inu,SAITAMA,9,982375241142718680618,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,USDT,6.0,23479930
254,0x21DD7c7A349461Db8813f68CbEbB270545724A07,0x27C70Cd1946795B66be9d954418546998b546634,DOGE KILLER,LEASH,18,86916507990547,0xa0246c9032bC3A600820415aE600c6388619A14D,FARM Reward Token,FARM,18.0,392812606242094
255,0x593c0F15172b7880DDbf131B94bA335E5Dbdf05b,0x3A49360098cF9061630211874398EC75704C0595,SuniExchange,SUEX,18,1562380051114843,0x4a22A69E45AB29F9F7276B0267797474DAf1F27c,SuniToken,SUNI,18.0,894857645339296648256
256,0x046f084F94bD14745b1Cbc53e5d518a3Ef09f315,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18,1,0xDc28c25c345ec21C2Af50D42A4fCE6e8CaEAa514,Cleaner Earth Token,CLEANER,18.0,54263755823553037936
257,0x2Ae08BA1B3Df3F7c8D2E826EBE3bE00601327dFC,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18,8194926667794352560248,0xB0275b0AA53B760049A139F3295e58cb3d78Fc33,Consensus Coin,CONSENSUS,18.0,7320960313282603243
258,0x8d5a1DCDc0fb93DE2103977B1FfeAcB16066025b,0x37fE0f067FA808fFBDd12891C0858532CFE7361d,Civilization,CIV,18,906111165099015742180298,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,15625283055751021261
259,0x8d6A1843fc7132485A42B2A3BFf5B70cCCD13E6B,0x885AefE3370720F7e3300a7f3Bc368FF3b6eAB04,Baros,BRO,18,2000420207987830515056605,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,17656951409680
260,0x5572e5E8119b6B747f286f3B63082a64f8b24856,0x7BeBd226154E865954A87650FAefA8F485d36081,ZigCoin,ZIG,18,9070547772344868325163268,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,415961025464885072
261,0xA82aa59DC77D373bf2D4cC04b11149eB84aFC916,0x761D38e5ddf6ccf6Cf7c55759d5210750B5D60F3,Dogelon,ELON,18,532778556786906236396005806,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,Matic Token,MATIC,18.0,172015086792795243526
262,0x161Ac4a8CDEE979386Ab7C4C18bEcdcE2a5323f6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18,4847627142753,0xE755CAa88b8835D1EFD06C906E0f63309e5d2028,BBBTest,BBB,18.0,79404182124133500
263,0x8A3A36bE09bFa75B28709AEd03D12Bc26486baf6,0x3218A02F8F8B5c3894ce30EB255F10Bcba13E654,MegaCryptoPolis $MEGA Token (MEGA),MEGA,18,3912157216926142117,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,7294082933092370
264,0x2E363D3eEcF166cE0654260d6FD0CbaacD2233D0,0x061453022Ef3E2457b33D1B497E1e0B1ED6C6641,Baby Bear Coin,BabyBear,8,4312715977953939811,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,1
265,0x329E0a418A79EDB6b96c156e74fDf7B97575fe21,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18,6888328994260109,0xDB6F6C8b940110617cf66E50c271E2278c8a32Df,Scam Inu,SINU,18.0,2322485003594182169202478062
266,0xb1E629d050a9DA0dC158Cc5eB3C2065EF8A43679,0x6B175474E89094C44Da98b954EedeAC495271d0F,Dai Stablecoin,DAI,18,10007156034681842648,0xfF20817765cB7f73d4bde2e66e067E58D11095C2,Amp,AMP,18.0,3296771001083003411085
267,0x5B35C8dD08E096c25b9fe03EAA9BcF87263680c5,0x0D8775F648430679A709E98d2b0Cb6250d2887EF,Basic Attention Token,BAT,18,925917100576178028431,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18.0,18563850298784609382649727
268,0x3187feB2Bf79FCE819c6fc9D62597A638163c30F,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18,1461618078025578151,0xeca82185adCE47f39c684352B0439f030f860318,Perlin,PERL,18.0,129509850350654231270462
269,0x5660c518c5610493086A3BA550f7ad6EB7935d1E,0x777E2ae845272a2F540ebf6a3D03734A5a8f618e,Ryoshis Vision,RYOSHI,18,30755247880034957500390977502929,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,261197797404011052895
270,0x2D2104906e109CEE827b64238FA5Ba604621b5a0,0x9783B81438C24848f85848f8df31845097341771,DOG COLLAR,COLLAR,18,37577651723115449375241352472295,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,68485953335574057030
271,0x74c2cB288652E57039978D3c073904A3e421B5aC,0x8CB924583681cbFE487A62140a994A49F833c244,Swapp Token,SWAPP,18,171495700907473848515,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,1
272,0x9795Fe1EF68803E46E4fd47c71F323d1C77D65C8,0x6BF4B73d2C3E806B41FeB83665Ef46A8A65F01B1,Tax Token,IRS,18,10000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,500000000000000
273,0xdfC8A1E094792DB89F5f57F02c90BF88825Ea485,0x777E2ae845272a2F540ebf6a3D03734A5a8f618e,Ryoshis Vision,RYOSHI,18,164103818100128524890884399,0x8B3192f5eEBD8579568A2Ed41E6FEB402f93f73F,Saitama Inu,SAITAMA,9.0,71637540522727581724
274,0x1f58AB9EEA614B40A54d5765D871ed4A25b653e0,0x95f49ae439537e50CED0374c1B52C42AA899741C,Puppies Network,PPN,9,44356622904557873,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,1
275,0x88f1541E19C44653ab9183Fc1C4Adb7305f0024e,0x96c429803b952c026349e6E053CD9e9aA8C05f41,yojolo,yojolo,18,413364063386,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,1
276,0x2F62A3F785d23bE0D03Bcf34821fC0619ae53910,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18,1083489088815331107,0xC209C03aad7dbf4d2de1bB048d1AaaDB42c13876,NGMI,NGMI,18.0,2082568284343241442595183800
277,0xc90F34061af7a81b25e4a1F83FC99CF5Ea2D83A4,0x24E89bDf2f65326b94E36978A7EDeAc63623DAFA,Tiger King,TKING,18,485938359108244050139244556,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,319555864390802915
278,0xd552a6eB5622Ba9546d402E0fB3d963498f38752,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18,6994456668936,0xE212f89e0218628C62b5017FB72171d397254536,SelfMade Token,SMB,18.0,9984211769443941387099771
279,0xa9036B78801767E6210153A1411b0808cAE65EaE,0xb892249939AdBf6D7851864CA9A5c7D2d537af97,Gambler Shiba,GSHIBA,18,623245887014199495973731621,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,30398716731494237
280,0x3f876FC829f45CD35c98F1c68AE2B49Fe35db492,0x7aE0d42f23C33338dE15bFa89C7405c068d9dC0a,Shibaverse,VERSE,18,22750730806367784898389292,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,52081126579921860401
281,0xD9F2580e44abAF784a389385A2eB5e2e337C5DeF,0x892A6f9dF0147e5f079b0993F486F9acA3c87881,unification.com/xfund,xFUND,9,1,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18.0,509249512984
282,0xD74Ad54d5779Cac37Bd7eeFbE63C3156eFaEeFAb,0xB01c3f976700e649D06c0ac643eb3C359960A366,Feisty Shiba NFT,NFS,18,4176804516372849600953,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,1
283,0x31FbfB01BF603B24Bf8cc11FbaCd6308EacE8d66,0x8E6cd950Ad6ba651F6DD608Dc70e5886B1AA6B24,StarLink,STARL,18,40989356269823977,0x9813037ee2218799597d83D4a5B6F3b6778218d9,BONE SHIBASWAP,BONE,18.0,101456367595
284,0xCac3223BbFD17E29E3F987fcDFC5AEdB894703F0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18,48362614407392231,0xc1477903FdaB65E4bc645A49F65dc8562ef2FB35,Shiba Inu Origins,SHIBOG,9.0,2420423683758195833671614
285,0x3387fE20fB84ED34199e62b7f2D306B2b59B96D0,0x29484b8d937278d68fD1C5b2c531E5B6441797d8,DOG PAWS,PAWS,9,16065583301975231172737482,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,3516552408263894
286,0x9f1D715755e4dEE89df49C7d2e6Ee5Ae055cd247,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18,31138126184698666,0xf159Bc335A069954D0E5D47a50Da867715b5dA24,Shiba Inu Starship,SHIBSTAR,9.0,5262886424228621063367393
287,0xF585D8324062797e4fb3611869B4B5894Fe18C3a,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18,849217612491810867021178,0xf2Ef3551C1945A7218fc4eC0a75c9eCFDF012A4F,CAGE,C4G3,18.0,127559114650567223848548
288,0xFA38eBBc1B9f6c704502E130d1BaBED5E4126B86,0x99d36e97676A68313ffDc627fd6b56382a2a08B6,Baby Trump Token,BabyTrump,9,17258586316184878167894,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,4114381515457247
289,0xd8361f2AEd2789DB40c9F16E16d297efF595A7E3,0x86aA914875aE46dd356d07811Ac3c2c64456E092,Shiba Inu Starbase,SHIBASE,9,4783893052440611098191032,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,30011182792806221
